SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
1237011700,FONDO DE PAELLA,FONDO DE PAELLA,FONDO DE PAELLA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/15133.JPG,tabs/detalle-producto/15133,282.000,282.000,282.000,USD,1,,"{""MARCA"":[""ORBE""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/15133.JPG,0,0,"[""88""]",282.000,2026-05-08 10:00:23
1529219985,MOREYS SALMON SEASONED GRILL,MOREYS SALMON SEASONED GRILL,MOREYS SALMON SEASONED GRILL,insert,1,https://riba.app/imgrs/THUMBS%20500X500/356979.JPG,tabs/detalle-producto/356979,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/356979.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
1529220446,MOREY WILD SALMON SEASONED ,MOREY WILD SALMON SEASONED ,MOREY WILD SALMON SEASONED ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345888.JPG,tabs/detalle-producto/345888,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345888.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
1529220461,WILD SALMON SEASONED GRIL ,WILD SALMON SEASONED GRIL ,WILD SALMON SEASONED GRIL ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345892.JPG,tabs/detalle-producto/345892,2.335.000,2.335.000,2.335.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345892.JPG,0,0,"[""103""]",2.335.000,2026-05-08 10:00:23
1529220471,WILD SALMON SWEET BOURBON ,WILD SALMON SWEET BOURBON ,WILD SALMON SWEET BOURBON ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345891.JPG,tabs/detalle-producto/345891,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345891.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
1529220476,MOREY WILD SALMON HERB ,MOREY WILD SALMON HERB ,MOREY WILD SALMON HERB ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345890.JPG,tabs/detalle-producto/345890,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345890.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
1529220709,WILD SALMON STEAKHOUSE,WILD SALMON STEAKHOUSE,WILD SALMON STEAKHOUSE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345893.JPG,tabs/detalle-producto/345893,2.335.000,2.335.000,2.335.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345893.JPG,0,0,"[""103""]",2.335.000,2026-05-08 10:00:23
1529220725,MOREY SALMON STEAKHOUSE,MOREY SALMON STEAKHOUSE,MOREY SALMON STEAKHOUSE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/345889.JPG,tabs/detalle-producto/345889,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/345889.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
1529223423,MOREYS TILAPIA SWEET CHILI,MOREYS TILAPIA SWEET CHILI,MOREYS TILAPIA SWEET CHILI,insert,1,https://riba.app/imgrs/THUMBS%20500X500/350542.JPG,tabs/detalle-producto/350542,1.454.000,1.454.000,1.454.000,USD,1,,"{""MARCA"":[""SEA PAK""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/350542.JPG,0,0,"[""103""]",1.454.000,2026-05-08 10:00:23
2010000006,BEACH CLIFF SARDINES ACEITE,BEACH CLIFF SARDINES ACEITE,BEACH CLIFF SARDINES ACEITE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/27449.JPG,tabs/detalle-producto/27449,220.000,220.000,220.000,USD,1,,"{""MARCA"":[""BEACH CLIFF""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/27449.JPG,0,0,"[""88""]",220.000,2026-05-08 10:00:23
20290500000,COLA DE LANGOSTINO DELIFISH,COLA DE LANGOSTINO DELIFISH,COLA DE LANGOSTINO DELIFISH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26423.JPG,tabs/detalle-producto/26423,1.838.000,1.838.000,1.838.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26423.JPG,0,0,"[""102""]",1.838.000,2026-05-08 10:00:23
20291000000,CAMARON ROJO CONGELADO DELI F,CAMARON ROJO CONGELADO DELI F,CAMARON ROJO CONGELADO DELI F,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26425.JPG,tabs/detalle-producto/26425,2.450.000,2.450.000,2.450.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26425.JPG,0,0,"[""102""]",2.450.000,2026-05-08 10:00:23
20291100000,CAMARON ROJO(DEVENADO),CAMARON ROJO(DEVENADO),CAMARON ROJO(DEVENADO),insert,1,https://riba.app/imgrs/THUMBS%20500X500/26426.JPG,tabs/detalle-producto/26426,2.751.000,2.751.000,2.751.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26426.JPG,0,0,"[""102""]",2.751.000,2026-05-08 10:00:23
20291300000,ALMEJAS LIMPIAS DELI FISH,ALMEJAS LIMPIAS DELI FISH,ALMEJAS LIMPIAS DELI FISH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26428.JPG,tabs/detalle-producto/26428,1.126.000,1.126.000,1.126.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26428.JPG,0,0,"[""102""]",1.126.000,2026-05-08 10:00:23
20291400000,CONCHA NEGRA DELI FISH,CONCHA NEGRA DELI FISH,CONCHA NEGRA DELI FISH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26429.JPG,tabs/detalle-producto/26429,1.625.000,1.625.000,1.625.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26429.JPG,0,0,"[""102""]",1.625.000,2026-05-08 10:00:23
20291500000,PULPO EMPACADO,PULPO EMPACADO,PULPO EMPACADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26430.JPG,tabs/detalle-producto/26430,1.227.000,1.227.000,1.227.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26430.JPG,0,0,"[""102""]",1.227.000,2026-05-08 10:00:23
20291700000,PIQUEO DE MARISCO DELI FISH,PIQUEO DE MARISCO DELI FISH,PIQUEO DE MARISCO DELI FISH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26432.JPG,tabs/detalle-producto/26432,1.079.000,1.079.000,1.079.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26432.JPG,0,0,"[""102""]",1.079.000,2026-05-08 10:00:23
20291900000,FILETE DE CORVINA PORCIONADO,FILETE DE CORVINA PORCIONADO,FILETE DE CORVINA PORCIONADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/216367.JPG,tabs/detalle-producto/216367,3.005.000,3.005.000,3.005.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/216367.JPG,0,0,"[""103""]",3.005.000,2026-05-08 10:00:23
20292400000,FILETE DE CORVINATA DELI FISH,FILETE DE CORVINATA DELI FISH,FILETE DE CORVINATA DELI FISH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26437.JPG,tabs/detalle-producto/26437,1.342.000,1.342.000,1.342.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26437.JPG,0,0,"[""103""]",1.342.000,2026-05-08 10:00:23
20293500000,BASTONES DE CANGREJO (BANDEJA),BASTONES DE CANGREJO (BANDEJA),BASTONES DE CANGREJO (BANDEJA),insert,1,https://riba.app/imgrs/THUMBS%20500X500/26443.JPG,tabs/detalle-producto/26443,906.000,906.000,906.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26443.JPG,0,0,"[""102""]",906.000,2026-05-08 10:00:23
20294300000,ANILLOS DE CALAMAR (BANDEJA),ANILLOS DE CALAMAR (BANDEJA),ANILLOS DE CALAMAR (BANDEJA),insert,1,https://riba.app/imgrs/THUMBS%20500X500/26448.JPG,tabs/detalle-producto/26448,1.383.000,1.383.000,1.383.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26448.JPG,0,0,"[""102""]",1.383.000,2026-05-08 10:00:23
20295500000,CALAMAR TUBO ,CALAMAR TUBO ,CALAMAR TUBO ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/116951.JPG,tabs/detalle-producto/116951,1.157.000,1.157.000,1.157.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/116951.JPG,0,0,"[""102""]",1.157.000,2026-05-08 10:00:23
20296800000,FILETE DE TILAPIA ,FILETE DE TILAPIA ,FILETE DE TILAPIA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/172522.JPG,tabs/detalle-producto/172522,1.115.000,1.115.000,1.115.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/172522.JPG,0,0,"[""103""]",1.115.000,2026-05-08 10:00:23
2130005,COCTEL DE CORVINA  Y MANZANA ,COCTEL DE CORVINA  Y MANZANA ,COCTEL DE CORVINA  Y MANZANA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/209998.JPG,tabs/detalle-producto/209998,1.920.000,1.920.000,1.920.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/209998.JPG,0,0,"[""105""]",1.920.000,2026-05-08 10:00:23
2130127,COCTEL DE CORVINA Y MANZANA ,COCTEL DE CORVINA Y MANZANA ,COCTEL DE CORVINA Y MANZANA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/9180.JPG,tabs/detalle-producto/9180,980.000,980.000,980.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/9180.JPG,0,0,"[""105""]",980.000,2026-05-08 10:00:23
2130170,COCTEL DE CORVINA Y MANZANA ,COCTEL DE CORVINA Y MANZANA ,COCTEL DE CORVINA Y MANZANA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/59435.JPG,tabs/detalle-producto/59435,510.000,510.000,510.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/59435.JPG,0,0,"[""105""]",510.000,2026-05-08 10:00:23
21302000000,LANGOSTINO ENTERO FRESCO GRAND,LANGOSTINO ENTERO FRESCO GRAND,LANGOSTINO ENTERO FRESCO GRAND,insert,1,https://riba.app/imgrs/THUMBS%20500X500/21473.JPG,tabs/detalle-producto/21473,2.163.000,2.163.000,2.163.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/21473.JPG,0,0,"[""102""]",2.163.000,2026-05-08 10:00:23
21302100000,COLA DE LANGOSTINO FRESCO,COLA DE LANGOSTINO FRESCO,COLA DE LANGOSTINO FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/21438.JPG,tabs/detalle-producto/21438,2.874.000,2.874.000,2.874.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/21438.JPG,0,0,"[""102""]",2.874.000,2026-05-08 10:00:23
21302300000,ALMEJAS PELADAS,ALMEJAS PELADAS,ALMEJAS PELADAS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/21442.JPG,tabs/detalle-producto/21442,885.000,885.000,885.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/21442.JPG,0,0,"[""102""]",885.000,2026-05-08 10:00:23
21302500000,CONCHA NEGRA DELI FISH (SUELTA,CONCHA NEGRA DELI FISH (SUELTA,CONCHA NEGRA DELI FISH (SUELTA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26463.JPG,tabs/detalle-producto/26463,1.181.000,1.181.000,1.181.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26463.JPG,0,0,"[""102""]",1.181.000,2026-05-08 10:00:23
2130288,CEVICHE DE CAMARON ,CEVICHE DE CAMARON ,CEVICHE DE CAMARON ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/342378.JPG,tabs/detalle-producto/342378,400.000,400.000,400.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/342378.JPG,0,0,"[""105""]",400.000,2026-05-08 10:00:23
2130289,CEVICHE DE CAMARON,CEVICHE DE CAMARON,CEVICHE DE CAMARON,insert,1,https://riba.app/imgrs/THUMBS%20500X500/342379.JPG,tabs/detalle-producto/342379,750.000,750.000,750.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/342379.JPG,0,0,"[""105""]",750.000,2026-05-08 10:00:23
2130291,COCTEL DE CAMARON ,COCTEL DE CAMARON ,COCTEL DE CAMARON ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/342381.JPG,tabs/detalle-producto/342381,595.000,595.000,595.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/342381.JPG,0,0,"[""105""]",595.000,2026-05-08 10:00:23
2130292,COCTEL DE CAMARON ,COCTEL DE CAMARON ,COCTEL DE CAMARON ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/342382.JPG,tabs/detalle-producto/342382,1.120.000,1.120.000,1.120.000,USD,1,,"{""MARCA"":[""RIMITH""],""CATEGORIA"":[""Ceviche""]}","[""Ceviche""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/342382.JPG,0,0,"[""105""]",1.120.000,2026-05-08 10:00:23
21303400000,FILETE DE CORVINA MEDIANA SUEL,FILETE DE CORVINA MEDIANA SUEL,FILETE DE CORVINA MEDIANA SUEL,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26464.JPG,tabs/detalle-producto/26464,3.840.000,3.840.000,3.840.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26464.JPG,0,0,"[""103""]",3.840.000,2026-05-08 10:00:23
21303500000,FILETE DE ROBALO FRESCO,FILETE DE ROBALO FRESCO,FILETE DE ROBALO FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26472.JPG,tabs/detalle-producto/26472,3.095.000,3.095.000,3.095.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26472.JPG,0,0,"[""103""]",3.095.000,2026-05-08 10:00:23
21304000000,FILETE CORVINATA FRESCO,FILETE CORVINATA FRESCO,FILETE CORVINATA FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/21465.JPG,tabs/detalle-producto/21465,1.273.000,1.273.000,1.273.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/21465.JPG,0,0,"[""103""]",1.273.000,2026-05-08 10:00:23
21304100000,FILETE DE PARGO BLANCO,FILETE DE PARGO BLANCO,FILETE DE PARGO BLANCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26476.JPG,tabs/detalle-producto/26476,2.136.000,2.136.000,2.136.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26476.JPG,0,0,"[""103""]",2.136.000,2026-05-08 10:00:23
21304200000,FILETE PARGO ROJO FRESCO,FILETE PARGO ROJO FRESCO,FILETE PARGO ROJO FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/29223.JPG,tabs/detalle-producto/29223,2.835.000,2.835.000,2.835.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/29223.JPG,0,0,"[""103""]",2.835.000,2026-05-08 10:00:23
21304800000,FILETE DE CORVINA CHICA FRESCA,FILETE DE CORVINA CHICA FRESCA,FILETE DE CORVINA CHICA FRESCA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/29229.JPG,tabs/detalle-producto/29229,3.365.000,3.365.000,3.365.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/29229.JPG,0,0,"[""103""]",3.365.000,2026-05-08 10:00:23
21305900000,SALMON EN RODAJAS,SALMON EN RODAJAS,SALMON EN RODAJAS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/24996.JPG,tabs/detalle-producto/24996,2.127.000,2.127.000,2.127.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/24996.JPG,0,0,"[""103""]",2.127.000,2026-05-08 10:00:23
21306900000,SALMON FILETE CONGELADO,SALMON FILETE CONGELADO,SALMON FILETE CONGELADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/48980.JPG,tabs/detalle-producto/48980,2.911.000,2.911.000,2.911.000,USD,1,,"{""MARCA"":[""GOURMAR""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/48980.JPG,0,0,"[""103""]",2.911.000,2026-05-08 10:00:23
21307500000,CAMARON ROJO PELADO DEVENADO ,CAMARON ROJO PELADO DEVENADO ,CAMARON ROJO PELADO DEVENADO ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26466.JPG,tabs/detalle-producto/26466,2.104.000,2.104.000,2.104.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26466.JPG,0,0,"[""102""]",2.104.000,2026-05-08 10:00:23
21309200000,BASTONES DE CANGREJO,BASTONES DE CANGREJO,BASTONES DE CANGREJO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26471.JPG,tabs/detalle-producto/26471,585.000,585.000,585.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26471.JPG,0,0,"[""102""]",585.000,2026-05-08 10:00:23
21309700000,CALAMAR EN TUBO,CALAMAR EN TUBO,CALAMAR EN TUBO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26468.JPG,tabs/detalle-producto/26468,1.123.000,1.123.000,1.123.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26468.JPG,0,0,"[""102""]",1.123.000,2026-05-08 10:00:23
21310800000,CAMARON ROJO FRESCO,CAMARON ROJO FRESCO,CAMARON ROJO FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/21436.JPG,tabs/detalle-producto/21436,1.658.000,1.658.000,1.658.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/21436.JPG,0,0,"[""102""]",1.658.000,2026-05-08 10:00:23
21312500000,MARISCOS MIXTO,MARISCOS MIXTO,MARISCOS MIXTO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/3691.JPG,tabs/detalle-producto/3691,823.000,823.000,823.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/3691.JPG,0,0,"[""102""]",823.000,2026-05-08 10:00:23
21313600000,PULPO ENTERO,PULPO ENTERO,PULPO ENTERO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/26478.JPG,tabs/detalle-producto/26478,2.042.000,2.042.000,2.042.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/26478.JPG,0,0,"[""102""]",2.042.000,2026-05-08 10:00:23
21324500000,FILETE DE DORADO,FILETE DE DORADO,FILETE DE DORADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/106784.JPG,tabs/detalle-producto/106784,1.587.000,1.587.000,1.587.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/106784.JPG,0,0,"[""103""]",1.587.000,2026-05-08 10:00:23
21325000000,PULPO PICADO ,PULPO PICADO ,PULPO PICADO ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/111132.JPG,tabs/detalle-producto/111132,1.074.000,1.074.000,1.074.000,USD,1,,"{""MARCA"":[""DELI FISH""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/111132.JPG,0,0,"[""102""]",1.074.000,2026-05-08 10:00:23
21325100000,ANILLOS DE CALAMAR,ANILLOS DE CALAMAR,ANILLOS DE CALAMAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/111625.JPG,tabs/detalle-producto/111625,1.182.000,1.182.000,1.182.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/111625.JPG,0,0,"[""102""]",1.182.000,2026-05-08 10:00:23
21325900000,COLA DE CAMARON LARGE CASCARA ,COLA DE CAMARON LARGE CASCARA ,COLA DE CAMARON LARGE CASCARA ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/114919.JPG,tabs/detalle-producto/114919,1.860.000,1.860.000,1.860.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/114919.JPG,0,0,"[""102""]",1.860.000,2026-05-08 10:00:23
21331900000,FILETE DE TILAPIA FRESCO,FILETE DE TILAPIA FRESCO,FILETE DE TILAPIA FRESCO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/177292.JPG,tabs/detalle-producto/177292,1.013.000,1.013.000,1.013.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/177292.JPG,0,0,"[""103""]",1.013.000,2026-05-08 10:00:23
21335300000,LOMO DE ATUN,LOMO DE ATUN,LOMO DE ATUN,insert,1,https://riba.app/imgrs/THUMBS%20500X500/221473.JPG,tabs/detalle-producto/221473,2.441.000,2.441.000,2.441.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/221473.JPG,0,0,"[""103""]",2.441.000,2026-05-08 10:00:23
21336400000,LANGOSTA ROJA VIVA,LANGOSTA ROJA VIVA,LANGOSTA ROJA VIVA,insert,1,https://riba.app/imgrs/THUMBS%20500X500/280498.JPG,tabs/detalle-producto/280498,3.587.000,3.587.000,3.587.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Frutos Del Mar""]}","[""Frutos Del Mar""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/280498.JPG,0,0,"[""102""]",3.587.000,2026-05-08 10:00:23
21337300000,BACALAO LARGE BONED,BACALAO LARGE BONED,BACALAO LARGE BONED,insert,1,https://riba.app/imgrs/THUMBS%20500X500/322395.JPG,tabs/detalle-producto/322395,3.345.000,3.345.000,3.345.000,USD,1,,"{""MARCA"":[""MARISCOS""],""CATEGORIA"":[""Pescados""]}","[""Pescados""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/322395.JPG,0,0,"[""103""]",3.345.000,2026-05-08 10:00:23
