SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
78735917506,FRESH GOURMET WONTON STRISP GG,FRESH GOURMET WONTON STRISP GG,FRESH GOURMET WONTON STRISP GG,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171245.JPG,tabs/detalle-producto/171245,289.000,289.000,289.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171245.JPG,0,0,"[""18""]",289.000,2026-05-08 14:49:29
78735917507,FRESH GOURMET WONTON STRIPS,FRESH GOURMET WONTON STRIPS,FRESH GOURMET WONTON STRIPS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/205322.JPG,tabs/detalle-producto/205322,289.000,289.000,289.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/205322.JPG,0,0,"[""18""]",289.000,2026-05-08 14:49:29
78735917508,TORTILLA STRIP TRI-COLOR,TORTILLA STRIP TRI-COLOR,TORTILLA STRIP TRI-COLOR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/235861.JPG,tabs/detalle-producto/235861,289.000,289.000,289.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/235861.JPG,0,0,"[""18""]",289.000,2026-05-08 14:49:29
78735917519,FRSH G CRIPY JALP & RED PEPERS,FRSH G CRIPY JALP & RED PEPERS,FRSH G CRIPY JALP & RED PEPERS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171246.JPG,tabs/detalle-producto/171246,289.000,289.000,289.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171246.JPG,0,0,"[""18""]",289.000,2026-05-08 14:49:29
78735917606,MASA STRIPS CHILE LIME W TAJIN,MASA STRIPS CHILE LIME W TAJIN,MASA STRIPS CHILE LIME W TAJIN,insert,1,https://riba.app/imgrs/THUMBS%20500X500/350741.JPG,tabs/detalle-producto/350741,272.000,272.000,272.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/350741.JPG,0,0,"[""18""]",272.000,2026-05-08 14:49:29
78735917683,FG CRISPY DILLIES,FG CRISPY DILLIES,FG CRISPY DILLIES,insert,1,https://riba.app/imgrs/THUMBS%20500X500/333128.JPG,tabs/detalle-producto/333128,317.000,317.000,317.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/333128.JPG,0,0,"[""18""]",317.000,2026-05-08 14:49:29
78735917700,FRESH GOURMET SLICED ALMONDS H,FRESH GOURMET SLICED ALMONDS H,FRESH GOURMET SLICED ALMONDS H,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171247.JPG,tabs/detalle-producto/171247,427.000,427.000,427.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171247.JPG,0,0,"[""18""]",427.000,2026-05-08 14:49:29
78735917701,FRESH GOURMET SLICED ALMONDS T,FRESH GOURMET SLICED ALMONDS T,FRESH GOURMET SLICED ALMONDS T,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171248.JPG,tabs/detalle-producto/171248,427.000,427.000,427.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171248.JPG,0,0,"[""18""]",427.000,2026-05-08 14:49:29
78735917702,FRESH GOURMENT PECAN PIECES HR,FRESH GOURMENT PECAN PIECES HR,FRESH GOURMENT PECAN PIECES HR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171249.JPG,tabs/detalle-producto/171249,427.000,427.000,427.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171249.JPG,0,0,"[""18""]",427.000,2026-05-08 14:49:29
78735917703,WALNUT PIECES GLAZED.,WALNUT PIECES GLAZED.,WALNUT PIECES GLAZED.,insert,1,https://riba.app/imgrs/THUMBS%20500X500/171250.JPG,tabs/detalle-producto/171250,427.000,427.000,427.000,USD,1,,"{""MARCA"":[""FRESH GOURMET""],""CATEGORIA"":[""Aderezos Y Salsas""]}","[""Aderezos Y Salsas""]",NULL,https://riba.app/imgrs/THUMBS%20500X500/171250.JPG,0,0,"[""18""]",427.000,2026-05-08 14:49:29
